node_id pop_name DSI OSI preferred_angle max_mean_rate(Hz) Avg_Rate(Hz)
0 e5Rbp4 0.3975812185607958 0.39663512880782037 180 7.444433689117432 2.6805540919303894
1 e5Rbp4 0.4713680494426246 0.8102725073871733 180 6.944436550140381 1.3541657817550004
2 e5Rbp4 0.23036967511801762 0.3297796913555585 180 37.944496154785156 15.583316028118134
3 e5Rbp4 0.25156104924084305 0.3616279087460968 180 14.722187995910645 5.576383411884308
4 e5Rbp4 0.9230769450980114 1.0 180 1.3888893127441406 0.18055560858920217
5 e5Rbp4 0.1751692461052163 0.3107937102925154 180 32.16657257080078 13.4583021402359
6 e5Rbp4 0.4813528125966562 0.6338533578631359 180 16.999958038330078 3.9791618958115578
7 e5Rbp4 0.10995287422587902 0.14983741249994595 180 26.222143173217773 16.77078890800476
8 e5Rbp4 0.61675203801514 0.7543112038118468 180 16.99995994567871 3.2291619945317507
9 e5Rbp4 0.691962023706213 0.8829639718197093 180 10.055535316467285 1.680553134996444
10 e5Rbp4 0.20073218383834354 0.3008701321008372 180 26.444374084472656 10.958311259746552
11 e5Rbp4 0.6510322886308509 0.5884816225980486 180 1.4444448947906494 0.3263889499939978
12 e5Rbp4 0.28706101869180206 0.360341121456616 180 38.444480895996094 14.29859608411789
13 e5Rbp4 0.2762549392132417 0.3785544602962115 180 18.999948501586914 7.243044346570969
14 e5Rbp4 0.19209814544907555 0.256621952281395 180 24.61103630065918 11.451363563537598
15 e5Rbp4 0.26220269939217594 0.3372802786384928 180 28.166587829589844 10.631923615932465
16 e5Rbp4 0.17471330965074738 0.21105235637861725 180 55.50028610229492 29.53471088409424
17 e5Rbp4 0.6722344235052157 0.7925204119495358 180 8.44443416595459 1.562498855870217
18 e5Rbp4 0.8823141141546695 0.9682539800464927 180 3.2777791023254395 0.4375001657754183
19 e5Rbp4 0.28088275175322674 0.3596683704850563 180 12.72219467163086 4.597219079732895
20 e5Rbp4 0.26792762242938767 0.3784053558043957 180 24.88882064819336 9.47914868593216
21 e5Rbp4 0.34277530413152796 0.5323801125767267 180 13.055526733398438 3.83332958817482
22 e5Rbp4 0.18289288516296506 0.24157734726219188 180 26.666587829589844 13.229135572910309
23 e5Rbp4 0.06374827093991865 0.09128153809038926 180 20.222166061401367 14.805518388748169
24 e5Rbp4 0.35355673653539793 0.4675444402325281 180 28.999921798706055 8.402764230966568
25 e5Rbp4 0.12116336945106113 0.1540728691604173 180 14.8888521194458 9.166650533676147
26 e5Rbp4 0.18083713297849982 0.22765650544005914 180 7.888876438140869 3.645832657814026
27 e5Rbp4 0.4434361810904441 0.5014030518072567 180 2.7222232818603516 0.7638890757225454
28 e5Rbp4 0.19216507853225204 0.34793712109682495 180 33.55549621582031 13.21525251865387
29 e5Rbp4 0.16347824320855447 0.2094819618533856 180 45.0001220703125 22.458302855491638
30 e5Rbp4 0.30544647074261194 0.42964302467148013 180 27.388813018798828 8.763873666524887
31 e5Rbp4 0.21766891788735726 0.3795627230499572 180 38.27779006958008 14.013871133327484
32 e5Rbp4 1.0 1.0 180 0.6111111640930176 0.0763888955116272
33 e5Rbp4 0.8542923193810276 0.9170874700852966 180 1.7777783870697021 0.2500000763684511
34 e5Rbp4 0.1841782614100729 0.3048112043714936 180 16.72218132019043 7.229156643152237
35 e5Rbp4 0.30800519522778114 0.31335626699410885 180 17.666622161865234 6.881935268640518
36 e5Rbp4 0.22160888429607564 0.2586474239534562 180 13.722189903259277 6.409714937210083
37 e5Rbp4 0.19573805253729476 0.2043197133864818 180 14.166635513305664 7.986099183559418
38 e5Rbp4 0.27947473933911776 0.3221918350625774 180 36.277740478515625 14.89580625295639
39 e5Rbp4 0.40617416730654404 0.5263307821610926 180 18.49995231628418 5.145826667547226
40 e5Rbp4 0.14849235517769963 0.2022659909205983 180 20.722171783447266 10.62497866153717
