node_id pop_name DSI OSI preferred_angle max_mean_rate(Hz) Avg_Rate(Hz)
652 e5Rbp4 5.162990394965738e-17 4.9537179689544687e-17 0 3.4 3.3999999999999995
658 e5Rbp4 5.485677294651095e-17 5.016369324347609e-17 0 0.8 0.7999999999999999
668 e5Rbp4 5.162990394965738e-17 4.9537179689544687e-17 0 3.4 3.3999999999999995
672 e5Rbp4 5.485677294651095e-17 5.016369324347609e-17 0 1.6 1.5999999999999999
683 e5Rbp4 2.2165483511136364e-17 3.914465814887616e-17 0 1.4 1.4000000000000001
707 e5Rbp4 5.162990394965738e-17 4.9537179689544687e-17 0 3.4 3.3999999999999995
714 e5Rbp4 4.548825048280366e-17 5.788071738665376e-17 0 2.2 2.1999999999999997
719 e5Rbp4 5.162990394965738e-17 4.9537179689544687e-17 0 3.4 3.3999999999999995
724 e5Rbp4 5.233641528945917e-17 3.965619415545966e-17 0 3.0 3.0
728 e5Rbp4 2.2165483511136364e-17 3.914465814887616e-17 0 2.8 2.8000000000000003
756 e5Rbp4 5.162990394965738e-17 4.9537179689544687e-17 0 3.4 3.3999999999999995
785 e5Rbp4 5.162990394965738e-17 4.9537179689544687e-17 0 3.4 3.3999999999999995
796 e5Rbp4 4.548825048280366e-17 5.788071738665376e-17 0 2.2 2.1999999999999997
802 e5Rbp4 2.2165483511136364e-17 3.914465814887616e-17 0 2.8 2.8000000000000003
815 e5Rbp4 7.034607306733603e-17 5.5380885829271557e-17 0 0.6 0.6
820 e5Rbp4 5.162990394965738e-17 4.9537179689544687e-17 0 3.4 3.3999999999999995
3319 i23Htr3a 6.620806876925744e-17 5.3920289054851766e-17 0 10.2 10.200000000000001
3347 i23Htr3a 7.034607306733603e-17 5.5380885829271557e-17 0 0.6 0.6
3363 i23Htr3a 2.2165483511136364e-17 3.914465814887616e-17 0 11.2 11.200000000000001
3367 i23Htr3a 6.895928203464646e-17 4.906271674243629e-17 0 3.6 3.6000000000000005
3369 i23Htr3a 5.485677294651095e-17 5.016369324347609e-17 0 0.4 0.39999999999999997
3381 i23Htr3a 5.485677294651095e-17 5.016369324347609e-17 0 0.2 0.19999999999999998
3391 i23Htr3a 5.485677294651095e-17 5.016369324347609e-17 0 0.2 0.19999999999999998
3398 i23Htr3a 5.337610695313252e-17 5.349766579198093e-17 0 10.4 10.4
3415 i23Htr3a 6.620806876925744e-17 5.3920289054851766e-17 0 10.2 10.200000000000001
3422 i23Htr3a 4.548825048280366e-17 5.788071738665376e-17 0 2.2 2.1999999999999997
3430 i23Htr3a 7.304098846218134e-17 3.804076802766598e-17 0 3.8 3.8000000000000003
3433 i23Htr3a 6.620806876925744e-17 5.3920289054851766e-17 0 10.2 10.200000000000001
3455 i23Htr3a 5.485677294651095e-17 5.016369324347609e-17 0 0.2 0.19999999999999998
3460 i23Htr3a 6.620806876925744e-17 5.3920289054851766e-17 0 10.2 10.200000000000001
3467 i23Htr3a 5.162990394965738e-17 4.9537179689544687e-17 0 3.4 3.3999999999999995
5102 e5noRbp4 5.485677294651095e-17 5.016369324347609e-17 0 0.4 0.39999999999999997
5116 e5noRbp4 5.485677294651095e-17 5.016369324347609e-17 0 0.8 0.7999999999999999
5124 e5noRbp4 5.485677294651095e-17 5.016369324347609e-17 0 1.6 1.5999999999999999
5137 e5noRbp4 7.240584943207542e-17 5.654147735900215e-17 0 9.2 9.200000000000001
5159 e5noRbp4 7.034607306733603e-17 5.5380885829271557e-17 0 2.4 2.4
5160 e5noRbp4 7.034607306733603e-17 5.5380885829271557e-17 0 2.4 2.4
5185 e5noRbp4 4.548825048280366e-17 5.788071738665376e-17 0 2.2 2.1999999999999997
5217 e5noRbp4 4.548825048280366e-17 5.788071738665376e-17 0 2.2 2.1999999999999997
5239 e5noRbp4 5.485677294651095e-17 5.016369324347609e-17 0 0.4 0.39999999999999997
5250 e5noRbp4 5.162990394965738e-17 4.9537179689544687e-17 0 3.4 3.3999999999999995
5256 e5noRbp4 7.922981340150872e-17 5.594055018712984e-17 0 9.4 9.4
5262 e5noRbp4 3.546477361781818e-17 4.928331649712396e-17 0 7.0 7.0
5270 e5noRbp4 5.485677294651095e-17 5.016369324347609e-17 0 1.6 1.5999999999999999
5298 e5noRbp4 5.485677294651095e-17 5.016369324347609e-17 0 1.6 1.5999999999999999
5662 e6Ntsr1 6.895928203464646e-17 4.906271674243629e-17 0 1.8 1.8000000000000003
6190 e6Ntsr1 5.485677294651095e-17 5.016369324347609e-17 0 0.4 0.39999999999999997
6268 e6Ntsr1 5.485677294651095e-17 5.016369324347609e-17 0 0.8 0.7999999999999999
6285 e6Ntsr1 5.485677294651095e-17 5.016369324347609e-17 0 0.2 0.19999999999999998
6562 e6Ntsr1 5.485677294651095e-17 5.016369324347609e-17 0 0.8 0.7999999999999999
6717 e6Ntsr1 5.485677294651095e-17 5.016369324347609e-17 0 0.4 0.39999999999999997
6737 e6Ntsr1 5.485677294651095e-17 5.016369324347609e-17 0 0.8 0.7999999999999999
6942 e6Ntsr1 5.485677294651095e-17 5.016369324347609e-17 0 0.8 0.7999999999999999
7066 e6Ntsr1 5.485677294651095e-17 5.016369324347609e-17 0 0.8 0.7999999999999999
7143 e6Ntsr1 5.485677294651095e-17 5.016369324347609e-17 0 0.8 0.7999999999999999
