node_id pop_name DSI OSI preferred_angle max_mean_rate(Hz) Avg_Rate(Hz)
77 e5Rbp4 1.0 1.0 180 0.25 0.03125
78 e5Rbp4 1.0 1.0 180 4.5 0.5625
79 e5Rbp4 0.3436841854349331 0.6053401678423136 180 15.5 3.78125
80 e5Rbp4 1.0 1.0 180 0.5 0.0625
81 e5Rbp4 0.7006531686702241 0.8768630958643937 180 2.75 0.46875
82 e5Rbp4 1.0 1.0 180 0.5 0.0625
84 e5Rbp4 0.338271592163071 0.57375870946433 180 10.5 3.34375
85 e5Rbp4 0.298644869945555 0.35022751454815976 180 7.75 2.59375
86 e5Rbp4 0.12593401808187737 0.2216438598445307 180 11.5 6.46875
87 e5Rbp4 0.24492999111874106 0.5081967213114754 180 5.75 1.90625
88 e5Rbp4 0.3553741735937512 0.46790481002293993 180 1.5 0.40625
89 e5Rbp4 0.6386818758227528 0.7737027316450532 180 3.25 0.53125
90 e5Rbp4 0.9519843328436112 0.8246211251235323 180 1.0 0.15625
91 e5Rbp4 0.5029714876566393 0.6846897107449477 180 3.75 0.78125
92 e5Rbp4 1.0 1.0 180 0.75 0.09375
93 e5Rbp4 0.058123224337851304 0.1393929574728449 180 10.5 6.90625
94 e5Rbp4 0.5990821575735219 0.7798482322260674 180 5.75 1.09375
95 e5Rbp4 1.0 1.0 180 0.5 0.0625
96 e5Rbp4 0.4129594937326368 0.35851976565565113 180 8.0 2.09375
97 e5Rbp4 0.07074673704673286 0.11751707520896003 180 14.0 9.25
98 e5Rbp4 0.6177837847772697 0.849643155168251 180 4.75 0.8125
99 e5Rbp4 0.6289903878244371 0.8498365855987974 180 2.0 0.375
101 e5Rbp4 0.8432806554261094 0.7241379310344828 180 5.75 0.90625
102 e5Rbp4 0.8664870629098678 0.9204467514322716 180 7.75 1.125
103 e5Rbp4 0.14079747575573479 0.20801803488048518 180 20.5 11.5
104 e5Rbp4 0.1942909659341929 0.31654460994760125 180 21.0 10.46875
105 e5Rbp4 0.360182573711002 0.5883484054145521 180 3.0 0.8125
106 e5Rbp4 1.0 1.0 180 1.0 0.125
107 e5Rbp4 0.0669560096051648 0.18884205927936326 180 5.75 3.71875
108 e5Rbp4 0.3640158980720069 0.43875711318501426 180 7.5 2.90625
109 e5Rbp4 0.07819306426820649 0.15372065655400596 180 25.5 14.875
110 e5Rbp4 0.11585634204050868 0.1982262061606998 180 22.0 11.875
111 e5Rbp4 1.0 1.0 180 2.25 0.28125
112 e5Rbp4 0.38072567270733343 0.3671102083028682 180 8.0 2.3125
113 e5Rbp4 1.0 1.0 180 0.5 0.0625
114 e5Rbp4 0.34427460302595625 0.5002040400003314 180 9.0 2.1875
115 e5Rbp4 1.0 1.0 180 0.5 0.0625
116 e5Rbp4 0.05391081539134337 0.15447154471544713 180 6.0 3.84375
117 e5Rbp4 0.5968229771711431 0.8256275792716588 180 2.75 0.53125
119 e5Rbp4 1.0 1.0 180 0.5 0.0625
120 e5Rbp4 0.11766786255460429 0.24315661661137397 180 12.75 7.40625
121 e5Rbp4 1.0 1.0 180 0.25 0.03125
122 e5Rbp4 0.12118827238189905 0.3162764276722797 180 10.5 5.34375
123 e5Rbp4 0.138818929832481 0.24411439272335803 180 4.0 2.1875
124 e5Rbp4 0.08092866331022885 0.12273647057821194 180 17.5 11.34375
125 e5Rbp4 0.7593015465370329 0.7249098404594913 180 5.5 0.96875
126 e5Rbp4 0.43515538089360006 0.38808793449160356 180 8.0 2.1875
127 e5Rbp4 0.21859269802162679 0.27460483934207947 180 7.5 3.5625
128 e5Rbp4 0.2749300697277884 0.6148754619013457 180 5.0 1.4375
129 e5Rbp4 0.3236377814019342 0.40758405722636404 180 11.5 3.59375
130 e5Rbp4 0.4495979844798222 0.5590169943749476 180 4.75 1.25
131 e5Rbp4 0.75 1.0 180 1.75 0.25
132 e5Rbp4 0.24992019246293393 0.37216146378239334 180 6.75 2.375
133 e5Rbp4 0.17799877586912485 0.3583195217775725 180 5.25 2.78125
134 e5Rbp4 0.18562747945362965 0.29331504348551807 180 6.75 3.34375
135 e5Rbp4 1.0 1.0 180 1.25 0.15625
136 e5Rbp4 0.38919138185654983 0.5419666139633397 180 6.25 2.03125
137 e5Rbp4 0.4454532133797503 0.6422878178101646 180 7.0 1.59375
138 e5Rbp4 1.0 1.0 180 1.5 0.1875
140 e5Rbp4 0.30626251780036295 0.4700664411098681 180 6.25 1.96875
141 e5Rbp4 0.17014387934385947 0.2734487284654088 180 7.5 4.3125
142 e5Rbp4 0.21564005060279864 0.3481865648328466 180 13.75 5.34375
143 e5Rbp4 0.743055875662096 0.761577310586391 180 1.5 0.3125
144 e5Rbp4 0.9519843328436111 0.824621125123532 180 1.0 0.15625
145 e5Rbp4 0.6000000000000001 1.0 180 1.0 0.15625
146 e5Rbp4 0.07574840487346865 0.10275392728645001 180 13.75 9.90625
147 e5Rbp4 0.05686140685413764 0.15055788491080926 180 6.0 4.09375
148 e5Rbp4 1.0 1.0 180 0.75 0.09375
149 e5Rbp4 0.39199039195687746 0.657945476105285 180 2.75 0.71875
150 e5Rbp4 0.2988655935302548 0.5812381937190965 180 8.0 2.3125
151 e5Rbp4 0.8329671151897844 0.8768630958643937 180 3.0 0.46875
152 e5Rbp4 0.14610605131428633 0.23716369830664116 180 5.5 2.6875
153 e5Rbp4 1.0 1.0 180 0.25 0.03125
154 e5Rbp4 0.11357295220848712 0.17365269461077845 180 8.75 5.21875
155 e5Rbp4 0.9326442173106045 0.7453559924999299 180 0.5 0.09375
156 e5Rbp4 0.13990069027959692 0.21855718870105562 180 12.25 6.90625
157 e5Rbp4 0.23976565849606896 0.3639159803055705 180 9.75 4.1875
158 e5Rbp4 1.0 1.0 180 0.25 0.03125
159 e5Rbp4 1.0 1.0 180 0.25 0.03125
160 e5Rbp4 0.36535824781247817 0.5280588545286915 180 18.25 4.875
161 e5Rbp4 0.35470687132819184 0.42857142857142855 180 2.25 0.65625
162 e5Rbp4 0.3718397155597755 0.4464822563425765 180 10.25 3.1875
163 e5Rbp4 1.0 1.0 180 0.25 0.03125
164 e5Rbp4 0.03628352507453367 0.052212591832155 180 12.25 10.65625
165 e5Rbp4 0.2303039843764083 0.27853121414020926 180 5.5 2.53125
166 e5Rbp4 0.24324916345438424 0.33839691437028324 225 5.75 2.625
167 e5Rbp4 0.07445040398000513 0.09829199402990121 180 22.25 15.65625
168 e5Rbp4 0.5972890677824101 0.5454545454545455 180 6.0 1.375
169 e5Rbp4 0.057170714252355925 0.12191505751956976 180 14.5 10.0
170 e5Rbp4 0.9238795325112868 0.7071067811865476 180 0.25 0.0625
171 e5Rbp4 0.9035283814106845 0.7546154281781181 180 2.5 0.375
172 e5Rbp4 0.22514778902553606 0.31183151790385666 180 8.75 3.71875
173 e5Rbp4 1.0 1.0 180 0.75 0.09375
175 e5Rbp4 1.0 1.0 180 0.25 0.03125
176 e5Rbp4 0.66412444783242 0.6731456008918131 180 2.0 0.5
177 e5Rbp4 0.6395842364382671 0.6463508151008046 180 3.5 0.71875
178 e5Rbp4 0.3316800827549686 0.2488654937400645 180 8.75 3.84375
179 e5Rbp4 0.12754349172569876 0.23122567434394672 180 20.5 10.65625
180 e5Rbp4 0.11941835733732925 0.28010958836084954 180 6.0 3.09375
181 e5Rbp4 0.0717758898586908 0.10146519409320276 180 13.5 9.5625
182 e5Rbp4 0.9326442173106044 0.7453559924999298 180 0.5 0.09375
183 e5Rbp4 0.34976171051470284 0.48740514514129224 180 11.75 3.5
184 e5Rbp4 0.36795055407021865 0.5221329423982835 180 7.25 1.84375
185 e5Rbp4 0.4394891960733187 0.6508541396588878 180 2.25 0.75
186 e5Rbp4 0.1987593586743045 0.3627080002227764 180 11.5 5.3125
188 e5Rbp4 0.18691116067933344 0.1658840476018872 180 12.0 6.03125
190 e5Rbp4 0.6134741090077482 0.7079080355865954 180 3.25 0.65625
191 e5Rbp4 0.20665432953364532 0.39055246696737994 180 6.0 2.4375
192 e5Rbp4 0.1602108584855317 0.225860257697623 225 10.0 5.96875
193 e5Rbp4 1.0 1.0 180 1.0 0.125
194 e5Rbp4 1.0 1.0 180 0.5 0.0625
195 e5Rbp4 0.14606688723152783 0.2808116429133422 180 14.25 7.6875
196 e5Rbp4 0.10091953444394552 0.17589891395614463 180 21.75 12.0625
197 e5Rbp4 0.6137351309730854 0.8256275792716588 180 3.25 0.53125
198 e5Rbp4 0.08250723779037542 0.19282924776173196 180 7.5 5.21875
199 e5Rbp4 0.9326442173106045 0.7453559924999299 180 0.5 0.09375
200 e5Rbp4 1.0 1.0 180 3.0 0.375
202 e5Rbp4 0.3621153095494103 0.4703751889195922 180 8.0 3.15625
204 e5Rbp4 1.0 1.0 180 1.5 0.1875
205 e5Rbp4 0.34721104211187803 0.61256533928719 180 4.25 1.4375
206 e5Rbp4 0.8 0.824621125123532 180 2.0 0.3125
207 e5Rbp4 0.015541999641271044 0.08744923705570685 180 12.25 9.8125
208 e5Rbp4 0.029783778577127128 0.06998158671993701 180 9.75 8.53125
209 e5Rbp4 1.0 1.0 180 0.5 0.0625
211 e5Rbp4 0.9674345499229171 0.8838834764831844 180 1.75 0.25
212 e5Rbp4 0.04018436333548204 0.04765632572685398 180 17.0 14.125
213 e5Rbp4 0.5998624484455122 0.7905694150420948 180 0.75 0.125
214 e5Rbp4 0.9584574964764055 0.8498365855987974 180 1.25 0.1875
216 e5Rbp4 0.9519843328436112 0.8246211251235323 180 1.0 0.15625
217 e5Rbp4 1.0 1.0 180 0.5 0.0625
218 e5Rbp4 0.22062786504507195 0.6676946806414794 180 2.0 0.84375
219 e5Rbp4 0.6891464150101958 0.4504869317369245 180 4.25 1.03125
220 e5Rbp4 1.0 1.0 180 0.25 0.03125
221 e5Rbp4 0.9434855817366556 0.7905694150420949 180 0.75 0.125
222 e5Rbp4 0.29481109274529144 0.454503073178754 180 11.25 4.09375
223 e5Rbp4 0.03380366796696161 0.07879664722763918 180 12.25 9.25
224 e5Rbp4 0.9238795325112868 0.7071067811865476 180 1.0 0.25
225 e5Rbp4 6.123233995736766e-17 1.0 0 0.25 0.0625
226 e5Rbp4 0.13150081288807589 0.16458425051055536 180 9.0 6.03125
227 e5Rbp4 0.7056250094152949 0.5693422493350284 180 4.75 1.03125
228 e5Rbp4 0.10858658837801571 0.1450221093482175 180 13.0 7.84375
229 e5Rbp4 0.931314629314664 0.8571428571428571 180 3.25 0.4375
230 e5Rbp4 0.10217419858884066 0.17446873553826606 180 11.0 6.6875
231 e5Rbp4 1.0 1.0 180 0.75 0.09375
233 e5Rbp4 0.07559162305889923 0.11241314425960151 180 9.25 5.96875
234 e5Rbp4 0.7198299074505112 0.7453559924999299 180 1.25 0.28125
235 e5Rbp4 0.3917278021023078 0.45188494110780014 180 9.75 3.125
237 e5Rbp4 0.3653281182624019 0.5568618012043575 225 4.25 1.46875
238 e5Rbp4 0.9826884429565144 0.9395810236483068 180 3.75 0.5
241 e5Rbp4 0.6799888091740078 0.7142857142857143 180 1.0 0.21875
243 e5Rbp4 0.09050979604165481 0.22100671870637456 180 18.0 10.75
244 e5Rbp4 1.0 1.0 180 0.25 0.03125
245 e5Rbp4 0.5632007555539895 0.6308161333406433 180 5.5 1.625
246 e5Rbp4 0.07899583636401819 0.18838126297050647 180 11.0 7.15625
248 e5Rbp4 0.5554474302248569 0.44288274375567316 180 3.75 1.3125
249 e5Rbp4 0.1837148928949718 0.3089603891182074 180 17.75 8.34375
250 e5Rbp4 0.2936377975588932 0.47105385160556024 180 3.75 1.28125
251 e5Rbp4 0.05098614599451254 0.10131229737530667 180 10.75 7.90625
252 e5Rbp4 0.147318076908385 0.1935543541922375 180 13.75 7.5625
253 e5Rbp4 0.9311919181565214 0.7391304347826086 180 3.75 0.71875
254 e5Rbp4 0.0546942156652189 0.15507231091959667 180 15.5 10.90625
255 e5Rbp4 0.2924989481769484 0.3353846347458302 180 4.25 1.6875
256 e5Rbp4 1.0 1.0 180 0.25 0.03125
257 e5Rbp4 0.26745343849216147 0.3523893192001432 225 4.75 2.3125
258 e5Rbp4 0.8827723435182463 0.6903350635742038 180 3.0 0.5
259 e5Rbp4 0.04972635872278528 0.11482823169212174 180 13.0 9.90625
262 e5Rbp4 0.051338307184813525 0.08295149267298572 180 12.25 9.65625
263 e5Rbp4 0.07652129366163245 0.1304338574080813 180 17.25 11.0625
264 e5Rbp4 0.33212318000028673 0.386302812319767 180 9.25 3.40625
265 e5Rbp4 0.6834008458378833 0.48534065928536796 180 1.75 0.46875
266 e5Rbp4 0.4018078090649745 0.6000973867885006 180 4.25 1.15625
268 e5Rbp4 0.19953681379508223 0.3331244287560834 180 8.5 3.53125
269 e5Rbp4 0.5307541969014972 0.6468132241526726 180 1.75 0.4375
270 e5Rbp4 0.9326442173106044 0.7453559924999298 225 0.5 0.09375
271 e5Rbp4 0.2309721812507423 0.3633546311119163 180 15.5 6.78125
272 e5Rbp4 0.625574005739159 0.5929270612815712 180 2.25 0.5
273 e5Rbp4 0.1999380177850769 0.3422398770766459 180 7.25 3.34375
275 e5Rbp4 0.24806755707710604 0.4145108717300451 225 4.0 1.8125
278 e5Rbp4 0.1548315672927437 0.25782413564342793 180 19.25 9.8125
279 e5Rbp4 0.42567031438572966 0.4499770425732576 225 4.0 1.375
280 e5Rbp4 0.3666320227933134 0.39625485385607345 180 5.0 1.53125
281 e5Rbp4 0.9270443651571068 0.7211102550927979 180 0.75 0.15625
283 e5Rbp4 0.2614198691076001 0.34688257190283467 225 7.0 3.3125
284 e5Rbp4 0.5933241637427261 0.8958064164776166 180 1.75 0.28125
285 e5Rbp4 0.2760954624576623 0.44299618620570014 180 8.75 3.84375
287 e5Rbp4 0.333629106569766 0.30171775083467717 180 10.5 4.625
288 e5Rbp4 0.34123799113456355 0.3178509014414682 180 5.25 2.15625
291 e5Rbp4 0.3266420141663014 0.4335692021885546 180 11.75 4.5
292 e5Rbp4 1.0 1.0 180 1.5 0.1875
294 e5Rbp4 0.3352906027557481 0.5548652282702031 180 15.0 4.4375
297 e5Rbp4 0.2918597588723373 0.4079444450129596 180 9.5 3.53125
298 e5Rbp4 0.38450233935381106 0.6228964600958975 180 5.5 1.5625
299 e5Rbp4 0.1570986984680945 0.1853008897795324 180 8.75 4.5
301 e5Rbp4 0.1770329001039529 0.48048657310977533 225 4.0 1.75
303 e5Rbp4 0.22152659648187742 0.3167249124064744 225 11.75 6.0
304 e5Rbp4 0.07094461818796184 0.11704273465752206 225 17.25 12.0
306 e5Rbp4 0.5 1.0 180 0.75 0.125
308 e5Rbp4 0.2089068469072795 0.22434879911806305 180 7.0 3.65625
309 e5Rbp4 0.30078964235406086 0.7856742013183861 180 2.25 0.5625
310 e5Rbp4 0.1904699252172282 0.18129352130876228 180 9.75 5.125
312 e5Rbp4 0.0459418354716872 0.04585583266506959 225 13.0 11.09375
313 e5Rbp4 0.18024583539735756 0.27062205195465233 225 11.25 5.84375
315 e5Rbp4 0.248318845806651 0.38931297709923657 180 10.5 4.09375
317 e5Rbp4 0.02815855514156471 0.08109022720029212 225 16.5 13.625
318 e5Rbp4 0.33333333333333337 1.0 225 0.5 0.09375
319 e5Rbp4 0.07710294898724518 0.12111313541975878 225 29.5 20.90625
323 e5Rbp4 0.4550160902144679 0.5590169943749473 180 2.0 0.75
325 e5Rbp4 1.0 1.0 180 0.75 0.09375
326 e5Rbp4 0.2214823484674173 0.22058823529411764 180 17.25 8.5
328 e5Rbp4 0.7933202773696758 0.8498365855987974 180 2.25 0.375
330 e5Rbp4 1.0 1.0 180 0.25 0.03125
332 e5Rbp4 0.1529377752885424 0.2505105897074125 180 4.0 2.34375
333 e5Rbp4 0.15844111793903326 0.15482168534578136 180 6.25 3.59375
334 e5Rbp4 0.11447435477126844 0.14884742374510737 180 14.5 9.375
336 e5Rbp4 0.7020335677143636 0.6009252125773314 180 1.75 0.375
337 e5Rbp4 0.5745323297671534 0.49715745280526435 180 2.5 0.65625
338 e5Rbp4 0.059191770481110066 0.11742022882738348 225 16.5 12.84375
339 e5Rbp4 0.19221196594428006 0.2940060109784876 180 9.25 4.8125
340 e5Rbp4 0.6658272733182882 0.8089010988089465 180 7.75 1.40625
341 e5Rbp4 0.03873614855069866 0.12003549792143021 180 11.0 8.5
342 e5Rbp4 0.10801205416638839 0.30865000999561565 180 19.0 9.78125
343 e5Rbp4 0.10541352143962812 0.1483358127872506 180 13.75 9.3125
344 e5Rbp4 0.7194683962110378 0.7861037995541488 180 5.5 1.09375
345 e5Rbp4 0.14583987064039483 0.2484519974999766 180 4.75 2.25
346 e5Rbp4 0.08038339202747997 0.1763581656841733 180 15.25 9.3125
347 e5Rbp4 0.601291355295417 0.6162894572433162 180 3.5 0.96875
348 e5Rbp4 0.12863047480531853 0.19290107362991282 180 18.0 11.84375
349 e5Rbp4 0.2706938687183601 0.47200673504251306 180 3.5 1.15625
351 e5Rbp4 0.016021471796774676 0.032120548798002205 225 8.75 7.84375
352 e5Rbp4 0.022738366327649664 0.15428251364440027 225 6.75 5.03125
353 e5Rbp4 0.5562266190942641 0.7515317691222375 225 3.25 0.78125
354 e5Rbp4 0.1886145632405057 0.42087598655128206 180 5.0 2.3125
355 e5Rbp4 0.10232078312478834 0.17923291264820435 225 19.5 12.9375
356 e5Rbp4 0.14526175802495317 0.4915050491158853 180 8.0 3.03125
357 e5Rbp4 0.3826834323650897 0.7071067811865476 0 0.25 0.0625
358 e5Rbp4 0.7817442198172426 0.7154259706822413 225 3.25 0.8125
359 e5Rbp4 0.07812832777295675 0.09662398409510198 180 13.25 9.25
360 e5Rbp4 0.18300978801259846 0.2038407798961862 180 9.75 5.4375
362 e5Rbp4 0.31757223090503395 0.40000603787255606 180 8.25 2.84375
363 e5Rbp4 1.0 1.0 180 0.75 0.09375
364 e5Rbp4 0.1261178677120751 0.26709123329837037 180 5.0 2.90625
365 e5Rbp4 0.7808566354608445 0.5613386412448175 225 3.25 0.90625
366 e5Rbp4 0.22758256236447252 0.22465142382555028 180 3.5 1.9375
367 e5Rbp4 0.1896785312429497 0.7027283689263065 180 1.75 0.5625
368 e5Rbp4 0.6140164856480909 0.49744243847086134 180 3.25 0.875
370 e5Rbp4 1.0 1.0 180 0.25 0.03125
371 e5Rbp4 0.30219497228458964 0.37221761559707 180 2.75 0.84375
372 e5Rbp4 0.9519843328436112 0.8246211251235321 225 1.0 0.15625
373 e5Rbp4 0.5538052941654376 0.5150787536377127 225 4.5 1.3125
375 e5Rbp4 0.26636504251570337 0.4294799554165914 225 8.0 3.625
376 e5Rbp4 0.03904389924878079 0.07784431137724553 180 6.5 5.21875
378 e5Rbp4 0.254921925666027 0.5235250500237578 180 5.25 1.8125
380 e5Rbp4 0.7739476399383338 0.9055385138137416 180 2.0 0.3125
381 e5Rbp4 0.15795575486441474 0.26140993284731484 225 11.5 5.90625
382 e5Rbp4 0.7327678258357837 0.4882622246293481 225 3.0 0.78125
383 e5Rbp4 1.0 1.0 225 0.75 0.09375
384 e5Rbp4 1.0 1.0 225 1.25 0.15625
385 e5Rbp4 1.0 1.0 225 0.25 0.03125
386 e5Rbp4 0.18168155330203548 0.23035022137995861 180 3.75 2.1875
387 e5Rbp4 0.12512598772167713 0.27861207319779524 180 17.0 8.40625
388 e5Rbp4 0.4491965472471608 0.3766543669078146 180 1.75 0.53125
389 e5Rbp4 0.06897856283633819 0.11348627352376688 225 8.0 5.0625
390 e5Rbp4 0.36578993369289325 0.4121657729919832 180 2.25 1.03125
391 e5Rbp4 0.22940311776914218 0.37857722316510944 225 7.0 2.6875
392 e5Rbp4 0.06741667874210493 0.11479519387837338 180 13.0 9.96875
394 e5Rbp4 0.5 0.8498365855987974 180 2.0 0.375
395 e5Rbp4 0.4394771858533113 0.722606853565578 180 4.25 1.1875
396 e5Rbp4 0.12846343188886428 0.12058385626740524 225 6.25 4.21875
397 e5Rbp4 0.5037868157448153 0.6811834295141328 180 4.5 1.46875
398 e5Rbp4 0.017320620091910918 0.06652814684415637 0 6.25 5.65625
399 e5Rbp4 0.1668967968516222 0.2729548012431819 225 6.25 3.34375
401 e5Rbp4 0.04802291077338164 0.10460889965028679 180 10.0 7.9375
402 e5Rbp4 0.3840438579328412 0.5929270612815711 225 2.0 0.5
403 e5Rbp4 0.07665183908490025 0.17105030019398915 180 10.0 6.90625
404 e5Rbp4 0.5007268471563728 0.6390842824567403 180 6.5 1.9375
405 e5Rbp4 0.2308905877703276 0.3823255674241168 180 12.25 5.625
406 e5Rbp4 0.040371101780748785 0.09923535620543085 180 8.75 6.8125
407 e5Rbp4 0.5 1.0 180 0.75 0.125
408 e5Rbp4 1.0 1.0 225 0.25 0.03125
409 e5Rbp4 0.32914719430277106 0.3937598585720549 180 3.0 0.96875
410 e5Rbp4 0.34979769089083773 0.37087787733193645 180 10.25 3.84375
411 e5Rbp4 0.04321041508137671 0.12081366485722354 180 8.75 6.625
412 e5Rbp4 0.09785945574178864 0.20041508173326078 180 3.75 2.375
413 e5Rbp4 0.15000822864819482 0.3437258326269978 225 2.75 1.4375
415 e5Rbp4 0.24278310381303758 0.39741871509535365 225 5.25 2.09375
416 e5Rbp4 0.4619397662556434 0.7905694150420949 180 0.5 0.125
417 e5Rbp4 0.5543277195067722 0.7615773105863909 225 1.25 0.3125
418 e5Rbp4 0.4951451006361772 0.5374838498865699 180 3.25 0.9375
419 e5Rbp4 0.9238795325112868 0.7071067811865476 180 0.25 0.0625
420 e5Rbp4 0.9238795325112868 0.7071067811865476 180 0.5 0.125
422 e5Rbp4 0.20871076322235918 0.3730597187033307 225 3.75 1.71875
423 e5Rbp4 0.9326442173106045 0.7453559924999299 180 0.5 0.09375
424 e5Rbp4 0.5 1.0 180 0.75 0.125
426 e5Rbp4 0.0282214410100723 0.05305835000282518 225 10.5 9.3125
427 e5Rbp4 0.20189207749073462 0.3255725741539554 225 6.0 3.0625
428 e5Rbp4 0.5394985645881648 0.7472616676907762 225 3.75 0.78125
430 e5Rbp4 0.1943724196790372 0.2819183898848327 180 17.75 9.5625
432 e5Rbp4 0.6825701812476858 0.6420630015498352 180 4.25 1.09375
433 e5Rbp4 0.06575329009328136 0.10204081632653063 225 12.25 9.1875
436 e5Rbp4 0.0437869869030104 0.13469832469077436 180 9.25 7.28125
438 e5Rbp4 0.35496198296003645 0.5594813585649816 225 1.75 0.59375
439 e5Rbp4 0.18467044200268098 0.35839658772468846 225 9.0 4.5625
